2024-04-06 07:21:36,193 - INFO - Epoch: 42 |Total testing time: 0h:0m:31s | Test Loss: 0.3194 | Test Balanced Accuracy: 84.4579 %
2024-04-06 07:23:35,976 - INFO - Epoch: 43 |Total training time: 0h:1m:2s | Train Loss: 0.1486 | Train Balanced Accuracy: 95.0393 %
2024-04-06 07:23:35,977 - INFO - Epoch: 43 |Total validation time:0h:0m:25s | Validation Loss: 0.2418 | Validation Balanced Accuracy: 82.0452 % 
2024-04-06 07:23:35,977 - INFO - Epoch: 43 |Total testing time: 0h:0m:31s | Test Loss: 0.3165 | Test Balanced Accuracy: 85.0483 %
2024-04-06 07:25:36,064 - INFO - Epoch: 44 |Total training time: 0h:1m:2s | Train Loss: 0.1476 | Train Balanced Accuracy: 95.0751 %
2024-04-06 07:25:36,065 - INFO - Epoch: 44 |Total validation time:0h:0m:25s | Validation Loss: 0.2477 | Validation Balanced Accuracy: 80.6246 % 
2024-04-06 07:25:36,065 - INFO - Epoch: 44 |Total testing time: 0h:0m:31s | Test Loss: 0.3193 | Test Balanced Accuracy: 84.4999 %
2024-04-06 07:27:35,252 - INFO - Epoch: 45 |Total training time: 0h:1m:1s | Train Loss: 0.1468 | Train Balanced Accuracy: 94.9917 %
2024-04-06 07:27:35,252 - INFO - Epoch: 45 |Total validation time:0h:0m:25s | Validation Loss: 0.2476 | Validation Balanced Accuracy: 80.6797 % 
2024-04-06 07:27:35,252 - INFO - Epoch: 45 |Total testing time: 0h:0m:32s | Test Loss: 0.3193 | Test Balanced Accuracy: 84.5387 %
2024-04-06 07:29:34,795 - INFO - Epoch: 46 |Total training time: 0h:1m:1s | Train Loss: 0.1458 | Train Balanced Accuracy: 95.1554 %
2024-04-06 07:29:34,796 - INFO - Epoch: 46 |Total validation time:0h:0m:25s | Validation Loss: 0.2454 | Validation Balanced Accuracy: 81.3416 % 
2024-04-06 07:29:34,796 - INFO - Epoch: 46 |Total testing time: 0h:0m:31s | Test Loss: 0.3177 | Test Balanced Accuracy: 84.7500 %
2024-04-06 07:31:34,734 - INFO - Epoch: 47 |Total training time: 0h:1m:1s | Train Loss: 0.1449 | Train Balanced Accuracy: 95.1373 %
2024-04-06 07:31:34,735 - INFO - Epoch: 47 |Total validation time:0h:0m:25s | Validation Loss: 0.2475 | Validation Balanced Accuracy: 80.7723 % 
2024-04-06 07:31:34,739 - INFO - Epoch: 47 |Total testing time: 0h:0m:32s | Test Loss: 0.3189 | Test Balanced Accuracy: 84.5488 %
2024-04-06 07:33:35,071 - INFO - Epoch: 48 |Total training time: 0h:1m:2s | Train Loss: 0.1441 | Train Balanced Accuracy: 95.1515 %
2024-04-06 07:33:35,072 - INFO - Epoch: 48 |Total validation time:0h:0m:25s | Validation Loss: 0.2468 | Validation Balanced Accuracy: 81.0512 % 
2024-04-06 07:33:35,072 - INFO - Epoch: 48 |Total testing time: 0h:0m:31s | Test Loss: 0.3180 | Test Balanced Accuracy: 84.6544 %
